,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AMZN,DIS,GOOGL,MCD,META,MSFT,NFLX,SBUX,TSLA,WMT,AMZN,DIS,GOOGL,MCD,META,MSFT,NFLX,SBUX,TSLA,WMT,AMZN,DIS,GOOGL,MCD,META,MSFT,NFLX,SBUX,TSLA,WMT,AMZN,DIS,GOOGL,MCD,META,MSFT,NFLX,SBUX,TSLA,WMT,AMZN,DIS,GOOGL,MCD,META,MSFT,NFLX,SBUX,TSLA,WMT,AMZN,DIS,GOOGL,MCD,META,MSFT,NFLX,SBUX,TSLA,WMT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,156.37350463867188,173.42999267578125,86.5459976196289,198.22340393066406,245.63999938964844,208.7653045654297,500.8599853515625,97.35112762451172,281.6666564941406,142.43048095703125,156.37350463867188,173.42999267578125,86.5459976196289,208.5,245.63999938964844,213.02000427246094,500.8599853515625,101.81999969482422,281.6666564941406,146.97000122070312,158.89999389648438,178.35000610351562,88.37750244140625,212.6699981689453,255.02999877929688,217.4600067138672,514.5,104.19000244140625,287.6666564941406,148.0,156.0294952392578,173.39999389648438,86.30349731445312,208.0,244.61000061035156,212.74000549316406,499.5799865722656,101.70999908447266,279.5833435058594,146.0399932861328,158.37600708007812,177.00999450683594,87.44349670410156,212.10000610351562,253.39999389648438,215.91000366210938,507.3500061035156,103.80000305175781,281.1300048828125,147.82000732421875,61418000,8951200,29212000,3666700,29739400,29480800,4177400,4528300,93798900,7672400
2021-01-15,155.21249389648438,171.44000244140625,86.38099670410156,199.5639190673828,251.36000061035156,208.40267944335938,497.9800109863281,97.83876037597656,275.38665771484375,140.17245483398438,155.21249389648438,171.44000244140625,86.38099670410156,209.91000366210938,251.36000061035156,212.64999389648438,497.9800109863281,102.33000183105469,275.38665771484375,144.63999938964844,157.12750244140625,174.19000244140625,87.38099670410156,210.6999969482422,253.86000061035156,214.50999450683594,506.32000732421875,102.69000244140625,286.6333312988281,145.89999389648438,154.7584991455078,170.1699981689453,85.58550262451172,207.4199981689453,247.16000366210938,212.02999877929688,495.1000061035156,101.20999908447266,273.0333251953125,143.6699981689453,156.1510009765625,172.9499969482422,86.45099639892578,207.97000122070312,247.89999389648438,213.52000427246094,500.0,101.37999725341797,284.0,145.13999938964844,84880000,12232500,31444000,3593700,24942900,31746500,5895800,5522900,116332800,11973500
2021-01-19,156.03799438476562,172.25999450683594,89.22350311279297,198.78431701660156,261.1000061035156,212.11697387695312,501.7699890136719,98.0395278930664,281.51666259765625,138.9610595703125,156.03799438476562,172.25999450683594,89.22350311279297,209.08999633789062,261.1000061035156,216.44000244140625,501.7699890136719,102.54000091552734,281.51666259765625,143.38999938964844,157.25,173.7100067138672,90.19200134277344,211.0,262.20001220703125,216.97999572753906,509.25,103.5999984741211,283.3333435058594,145.07000732421875,154.8000030517578,171.44000244140625,86.6415023803711,207.8800048828125,252.72000122070312,212.6300048828125,493.5400085449219,101.33999633789062,277.6666564941406,142.6699981689453,155.35000610351562,172.10000610351562,87.1500015258789,210.67999267578125,256.8999938964844,213.75,501.0,102.80000305175781,279.26666259765625,144.63999938964844,66102000,7834700,41660000,3331600,28028500,30480900,12315800,6519600,76101000,8041200
2021-01-20,163.16900634765625,173.63999938964844,94.00350189208984,203.1005401611328,267.4800109863281,219.8591766357422,586.3400268554688,100.83136749267578,283.48333740234375,141.0155792236328,163.16900634765625,173.63999938964844,94.00350189208984,213.6300048828125,267.4800109863281,224.33999633789062,586.3400268554688,105.45999908447266,283.48333740234375,145.50999450683594,163.99000549316406,177.8800048828125,94.98600006103516,214.41000366210938,270.32000732421875,225.7899932861328,593.2899780273438,105.8499984741211,286.5,145.66000366210938,158.75,173.0,90.97550201416016,209.6300048828125,263.6000061035156,217.2899932861328,556.8599853515625,102.19999694824219,279.09332275390625,142.88999938964844,159.09950256347656,175.22000122070312,91.31849670410156,210.14999389648438,268.92999267578125,217.6999969482422,565.4199829101562,102.41000366210938,286.2466735839844,143.58999633789062,106196000,9809200,64152000,4077700,25199900,37777300,32637500,5844300,76997700,7925200
2021-01-21,165.34950256347656,171.27999877929688,94.2074966430664,203.0054931640625,272.8699951171875,220.47659301757812,579.8400268554688,99.989990234375,281.663330078125,140.3759765625,165.34950256347656,171.27999877929688,94.2074966430664,213.52999877929688,272.8699951171875,224.97000122070312,579.8400268554688,104.58000183105469,281.663330078125,144.85000610351562,167.42750549316406,175.0,96.60399627685547,215.9600067138672,273.6000061035156,226.3000030517578,588.75,105.48999786376953,285.239990234375,145.72999572753906,164.47850036621094,171.02000427246094,93.97049713134766,213.32000732421875,267.489990234375,222.4199981689453,570.4000244140625,104.44999694824219,280.47332763671875,144.2100067138672,164.64999389648438,173.24000549316406,94.68250274658203,214.05999755859375,269.260009765625,224.6999969482422,582.4500122070312,105.45999908447266,285.0,145.36000061035156,98722000,8416400,58634000,2674900,20838700,30709400,11802100,5731500,61563300,4775300
2021-01-22,164.6114959716797,172.77999877929688,94.62799835205078,202.86288452148438,274.5,221.43701171875,565.1699829101562,99.34941101074219,282.21331787109375,141.81024169921875,164.6114959716797,172.77999877929688,94.62799835205078,213.3800048828125,274.5,225.9499969482422,565.1699829101562,103.91000366210938,282.21331787109375,146.3300018310547,166.0955047607422,175.25,95.21949768066406,214.13999938964844,278.4700012207031,230.07000732421875,583.989990234375,104.47000122070312,282.6666564941406,147.33999633789062,164.1580047607422,171.88999938964844,93.82499694824219,211.1699981689453,272.0,225.8000030517578,564.3499755859375,103.05999755859375,276.2066650390625,145.1199951171875,165.2154998779297,174.0,94.572998046875,212.50999450683594,272.010009765625,227.0800018310547,582.0999755859375,104.16000366210938,278.10333251953125,145.60000610351562,56438000,9517200,32744000,2196400,21954000,30172700,7550800,5231600,60199500,6406500
2021-01-25,164.6999969482422,171.88999938964844,94.71399688720703,202.82485961914062,278.010009765625,224.94554138183594,556.780029296875,98.90958404541016,293.6000061035156,141.6842803955078,164.6999969482422,171.88999938964844,94.71399688720703,213.33999633789062,278.010009765625,229.52999877929688,556.780029296875,103.44999694824219,293.6000061035156,146.1999969482422,168.1945037841797,173.11000061035156,96.09100341796875,214.0500030517578,280.1000061035156,229.77999877929688,569.75,103.94999694824219,300.1333312988281,146.25,162.15750122070312,168.77000427246094,92.95800018310547,210.55999755859375,271.510009765625,224.22000122070312,548.6500244140625,102.16999816894531,279.6066589355469,144.27000427246094,166.4250030517578,171.88999938964844,95.63700103759766,212.22000122070312,278.1400146484375,229.1199951171875,567.0,103.75,285.0,145.36000061035156,74996000,7833700,50586000,2615300,19087000,33152100,7207300,5009000,123520200,6343700
2021-01-26,166.30650329589844,169.55999755859375,95.39749908447266,204.7643280029297,282.04998779296875,227.68960571289062,561.9299926757812,100.09517669677734,294.36334228515625,142.95382690429688,166.30650329589844,169.55999755859375,95.39749908447266,215.3800048828125,282.04998779296875,232.3300018310547,561.9299926757812,104.69000244140625,294.36334228515625,147.50999450683594,166.89999389648438,173.35000610351562,95.7874984741211,215.50999450683594,285.3900146484375,234.17999267578125,567.989990234375,105.20999908447266,298.6333312988281,147.80999755859375,164.14349365234375,169.0500030517578,93.80650329589844,212.1699981689453,277.80999755859375,230.0800018310547,554.0599975585938,103.23999786376953,290.5333251953125,145.47000122070312,164.8179931640625,173.0,94.29949951171875,212.50999450683594,278.1400146484375,231.86000061035156,554.72998046875,103.4000015258789,297.1266784667969,145.6300048828125,59104000,7523200,31462000,2907800,19373600,49169600,5023800,7195300,69394800,5010500
2021-01-27,161.62899780273438,163.02999877929688,90.9469985961914,196.79734802246094,272.1400146484375,228.24819946289062,523.280029296875,93.57450103759766,288.0533447265625,139.39718627929688,161.62899780273438,163.02999877929688,90.9469985961914,207.0,272.1400146484375,232.89999389648438,523.280029296875,97.87000274658203,288.0533447265625,143.83999633789062,167.3260040283203,166.33999633789062,94.02349853515625,213.14999389648438,283.45001220703125,240.44000244140625,556.4199829101562,101.77999877929688,297.1666564941406,147.86000061035156,160.35400390625,160.52000427246094,89.86399841308594,207.0,268.1199951171875,230.13999938964844,515.72998046875,96.7300033569336,286.2200012207031,143.5500030517578,167.07449340820312,165.00999450683594,93.74549865722656,212.38999938964844,282.5299987792969,238.0,550.7100219726562,101.4800033569336,290.1166687011719,146.9600067138672,93204000,18239200,82512000,5464000,35346200,69870600,8670300,18139500,82002000,9970100
2021-01-28,161.88099670410156,171.8800048828125,92.66000366210938,196.626220703125,265.0,234.15777587890625,538.5999755859375,93.84221649169922,278.4766540527344,139.30995178222656,161.88099670410156,171.8800048828125,92.66000366210938,206.82000732421875,265.0,238.92999267578125,538.5999755859375,98.1500015258789,278.4766540527344,143.75,165.08399963378906,172.8800048828125,94.39949798583984,210.36000061035156,286.7900085449219,242.63999938964844,553.1500244140625,100.52999877929688,282.6666564941406,146.25999450683594,161.4344940185547,165.9499969482422,91.55000305175781,205.1300048828125,264.70001220703125,235.08999633789062,530.739990234375,98.0999984741211,267.0,143.6300048828125,161.7519989013672,166.1699981689453,91.55000305175781,208.6300048828125,277.17999267578125,235.61000061035156,535.8800048828125,98.94000244140625,273.3333435058594,144.4600067138672,62984000,14449100,55278000,5401600,37758800,49111200,5969000,8868200,79134000,7433900
2021-01-29,160.30999755859375,168.1699981689453,91.36799621582031,197.59596252441406,258.3299865722656,227.32701110839844,532.3900146484375,92.56101989746094,264.510009765625,136.150634765625,160.30999755859375,168.1699981689453,91.36799621582031,207.83999633789062,258.3299865722656,231.9600067138672,532.3900146484375,96.80999755859375,264.510009765625,140.49000549316406,161.84950256347656,169.80999755859375,92.37699890136719,209.39999389648438,266.55999755859375,238.02000427246094,541.0,97.79000091552734,280.8033447265625,143.75,159.2274932861328,165.7899932861328,90.0780029296875,203.11000061035156,254.85000610351562,231.35000610351562,530.1799926757812,95.91999816894531,260.0333251953125,140.35000610351562,161.5,168.8000030517578,91.70099639892578,205.11000061035156,265.29998779296875,235.99000549316406,538.0,97.38999938964844,276.6666564941406,143.17999267578125,85872000,12848800,44530000,5203300,30389500,42503100,4325300,8203000,104972400,10836400
2021-02-01,167.1439971923828,170.97000122070312,94.65350341796875,197.6814727783203,262.010009765625,234.8634033203125,539.0399780273438,94.25332641601562,279.9366760253906,134.96832275390625,167.1439971923828,170.97000122070312,94.65350341796875,207.92999267578125,262.010009765625,239.64999389648438,539.0399780273438,98.58000183105469,279.9366760253906,139.27000427246094,167.51300048828125,171.72999572753906,95.7770004272461,209.69000244140625,264.1700134277344,242.5,545.0599975585938,99.62000274658203,280.6666564941406,141.49000549316406,161.75149536132812,168.02999877929688,92.22949981689453,206.60000610351562,254.91000366210938,232.42999267578125,531.72998046875,96.91999816894531,265.1866760253906,139.19000244140625,162.1179962158203,170.83999633789062,92.22949981689453,208.47999572753906,259.5199890136719,235.05999755859375,536.7899780273438,96.98999786376953,271.42999267578125,140.91000366210938,83204000,8140400,40252000,2812500,22914300,33314200,3547500,7206300,76174200,8648400
2021-02-02,169.0,176.9600067138672,95.95600128173828,199.4213104248047,267.0799865722656,234.72618103027344,548.1599731445312,97.1885986328125,290.92999267578125,136.4219970703125,169.0,176.9600067138672,95.95600128173828,209.75999450683594,267.0799865722656,239.50999450683594,548.1599731445312,101.6500015258789,290.92999267578125,140.77000427246094,171.38699340820312,179.75999450683594,97.46849822998047,212.6300048828125,268.8500061035156,242.30999755859375,555.47998046875,102.4800033569336,293.5,142.14999389648438,168.05650329589844,172.8000030517578,95.31849670410156,207.64999389648438,263.2699890136719,238.69000244140625,538.9299926757812,98.77999877929688,280.73333740234375,139.44000244140625,169.0,173.77000427246094,95.65650177001953,208.08999633789062,264.0,241.3000030517578,542.010009765625,99.05000305175781,281.55999755859375,139.75999450683594,141972000,12215200,66332000,2786000,17320800,25916300,3767600,6917700,73038600,9000800
2021-02-03,165.62649536132812,176.42999267578125,102.94400024414062,198.42306518554688,266.6499938964844,238.146484375,539.4500122070312,96.58624267578125,284.89666748046875,136.8386993408203,165.62649536132812,176.42999267578125,102.94400024414062,208.7100067138672,266.6499938964844,243.0,539.4500122070312,101.0199966430664,284.89666748046875,141.1999969482422,171.6999969482422,178.42999267578125,105.33100128173828,209.99000549316406,269.20001220703125,245.08999633789062,550.47998046875,102.6500015258789,292.6933288574219,142.0500030517578,165.43099975585938,175.75999450683594,100.67749786376953,207.92999267578125,263.8399963378906,239.25999450683594,538.239990234375,100.80999755859375,284.35333251953125,140.6300048828125,171.25050354003906,177.0,103.28050231933594,208.35000610351562,265.6199951171875,239.57000732421875,550.1699829101562,101.25,292.3399963378906,140.66000366210938,141776000,5508600,97882000,3020700,14223400,27158100,3172300,3934800,55030500,4988900
2021-02-04,166.5500030517578,180.22999572753906,102.68150329589844,200.6287078857422,266.489990234375,237.17626953125,552.1599731445312,99.09123992919922,283.3299865722656,138.1276092529297,166.5500030517578,180.22999572753906,102.68150329589844,211.02999877929688,266.489990234375,242.00999450683594,552.1599731445312,103.63999938964844,283.3299865722656,142.52999877929688,167.35000610351562,181.3800048828125,103.46499633789062,212.11000061035156,268.1600036621094,243.24000549316406,559.47998046875,104.23999786376953,285.5,143.17999267578125,163.8874969482422,176.49000549316406,101.75499725341797,208.6699981689453,264.0,240.3699951171875,537.510009765625,101.11000061035156,277.8066711425781,141.25999450683594,166.5,177.58999633789062,103.03099822998047,210.0,267.010009765625,242.66000366210938,539.8099975585938,101.36000061035156,285.0,141.7899932861328,73414000,9035400,48596000,2777500,16060000,25296100,5164500,6926800,47438100,5782100
2021-02-05,167.6074981689453,181.16000366210938,104.44149780273438,202.10231018066406,268.1000061035156,237.36244201660156,550.7899780273438,101.8066177368164,284.07666015625,139.9010772705078,167.6074981689453,181.16000366210938,104.44149780273438,212.5800018310547,268.1000061035156,242.1999969482422,550.7899780273438,106.4800033569336,284.07666015625,144.36000061035156,168.85000610351562,182.32000732421875,104.7969970703125,214.17999267578125,269.1700134277344,243.27999877929688,554.4400024414062,107.54000091552734,288.25665283203125,144.85000610351562,165.135498046875,179.3300018310547,102.5,212.00999450683594,265.6700134277344,240.4199981689453,545.47998046875,104.77999877929688,279.65667724609375,142.52999877929688,165.9499969482422,181.7100067138672,102.97799682617188,212.58999633789062,266.79998779296875,242.22999572753906,552.260009765625,105.08999633789062,281.6666564941406,143.4600067138672,72416000,6640500,29866000,2600200,12454400,18054800,2376200,8072100,55699800,6817200
2021-02-08,166.14700317382812,190.0,104.22599792480469,201.15162658691406,266.5799865722656,237.62709045410156,547.9199829101562,101.59626770019531,287.8066711425781,140.55043029785156,166.14700317382812,190.0,104.22599792480469,211.5800018310547,266.5799865722656,242.47000122070312,547.9199829101562,106.26000213623047,287.8066711425781,145.02999877929688,168.25,190.63999938964844,105.75,212.99000549316406,269.8599853515625,243.67999267578125,555.0,106.52999877929688,292.5899963378906,145.5800018310547,165.1999969482422,183.3000030517578,103.1675033569336,209.9600067138672,265.0,240.80999755859375,543.7000122070312,105.33999633789062,284.9166564941406,144.4600067138672,167.9250030517578,183.85000610351562,105.0,212.52999877929688,268.75,243.14999389648438,555.0,106.41999816894531,289.8900146484375,144.80999755859375,65148000,16085700,28828000,2696200,13755200,22211900,2791700,4836600,60485100,5275100
2021-02-09,165.25,188.2100067138672,103.76950073242188,205.33473205566406,269.45001220703125,238.901123046875,559.0700073242188,101.5580062866211,283.1533203125,141.32569885253906,165.25,188.2100067138672,103.76950073242188,215.97999572753906,269.45001220703125,243.77000427246094,559.0700073242188,106.22000122070312,283.1533203125,145.8300018310547,166.89999389648438,189.25,104.92549896240234,216.17999267578125,273.3900146484375,244.75999450683594,566.0,106.83000183105469,286.6000061035156,146.32000732421875,164.89199829101562,186.0399932861328,103.5,211.77000427246094,265.75,241.3800048828125,543.0,105.22000122070312,280.5833435058594,144.5800018310547,165.62449645996094,188.1699981689453,103.73999786376953,212.07000732421875,266.44000244140625,241.8699951171875,546.0,106.0,285.0400085449219,144.5800018310547,44070000,11270800,21892000,3047300,14613400,23565000,3703500,4095200,45473100,5302300
2021-02-10,164.32899475097656,189.6300048828125,104.3239974975586,203.83261108398438,271.8699951171875,237.97010803222656,563.5900268554688,101.22337341308594,268.2733459472656,139.67820739746094,164.32899475097656,189.6300048828125,104.3239974975586,214.39999389648438,271.8699951171875,242.82000732421875,563.5900268554688,105.87000274658203,268.2733459472656,144.1300048828125,165.8975067138672,190.6999969482422,104.94400024414062,217.30999755859375,273.79998779296875,245.9199981689453,566.6500244140625,106.9000015258789,281.6066589355469,145.89999389648438,162.6999969482422,185.80999755859375,102.61199951171875,213.80999755859375,267.7200012207031,240.88999938964844,553.4600219726562,104.93000030517578,266.67333984375,143.5399932861328,165.6999969482422,189.97999572753906,104.15699768066406,216.8800048828125,272.45001220703125,245.0,562.5,106.77999877929688,281.21331787109375,145.8300018310547,63032000,11464600,25102000,3161600,14687200,22186700,3991300,4293200,108648300,6192300
2021-02-11,163.10650634765625,190.91000366210938,104.4375,203.70901489257812,270.3900146484375,239.60671997070312,557.5900268554688,101.21382141113281,270.5533447265625,139.57162475585938,163.10650634765625,190.91000366210938,104.4375,214.27000427246094,270.3900146484375,244.49000549316406,557.5900268554688,105.86000061035156,270.5533447265625,144.02000427246094,164.60000610351562,191.25,104.69999694824219,214.8000030517578,273.5799865722656,245.14999389648438,565.9299926757812,106.2300033569336,276.6266784667969,144.9499969482422,162.4029998779297,188.07000732421875,103.44300079345703,212.39999389648438,268.489990234375,242.14999389648438,554.219970703125,105.02999877929688,267.24334716796875,143.7100067138672,164.60000610351562,189.17999267578125,104.55000305175781,214.5399932861328,271.8900146484375,244.77999877929688,564.4400024414062,106.12000274658203,270.8133239746094,144.13999938964844,46028000,17507900,20480000,2583600,12828600,15751100,2730600,2976000,64868400,4263800
2021-02-12,163.885498046875,187.6699981689453,104.75150299072266,203.35723876953125,270.5,240.09674072265625,556.52001953125,100.67841339111328,272.0400085449219,140.00770568847656,163.885498046875,187.6699981689453,104.75150299072266,213.89999389648438,270.5,244.99000549316406,556.52001953125,105.30000305175781,272.0400085449219,144.47000122070312,164.0124969482422,193.85000610351562,104.9749984741211,214.6999969482422,271.17999267578125,245.3000030517578,561.25,105.94000244140625,272.4433288574219,144.61000061035156,161.66549682617188,186.55999755859375,103.67849731445312,212.99000549316406,268.3399963378906,242.72999572753906,550.8499755859375,104.72000122070312,261.77667236328125,143.6699981689453,162.5,193.0,103.9885025024414,214.0,270.5199890136719,243.92999267578125,556.9400024414062,105.73999786376953,267.086669921875,144.16000366210938,46706000,27233800,18990000,2781200,9097600,16561100,2197100,3169800,71304900,4474500
2021-02-16,163.44749450683594,186.35000610351562,105.53500366210938,204.43154907226562,273.9700012207031,238.8324737548828,557.280029296875,101.4910888671875,265.40667724609375,141.16094970703125,163.44749450683594,186.35000610351562,105.53500366210938,215.02999877929688,273.9700012207031,243.6999969482422,557.280029296875,106.1500015258789,265.40667724609375,145.66000366210938,165.4149932861328,188.44000244140625,107.25700378417969,216.94000244140625,276.6000061035156,246.1300048828125,563.6300048828125,106.58999633789062,273.6666564941406,146.38999938964844,162.67950439453125,184.86000061035156,104.5875015258789,213.8300018310547,270.04998779296875,242.9199981689453,552.72998046875,104.69999694824219,264.14666748046875,144.92999267578125,162.70249938964844,187.3000030517578,104.5875015258789,214.3699951171875,270.79998779296875,245.02999877929688,557.2899780273438,104.87999725341797,272.6666564941406,145.94000244140625,51494000,11630700,31004000,2892900,15417200,26728500,2624100,4928100,59406900,9297000
